tr_date,tr_time,price,volume,market_flag,sales_condition,exclude_record_flag,unfiltered_price
2011-08-31,2011-08-31T14:46:44Z,2.8682,1,E,4,X,2.8682
2011-09-01,2011-09-01T09:49:27Z,2.8615,1,E,0,,2.8615
2011-09-01,2011-09-01T09:49:36Z,2.8615,1,E,0,,2.8615
2011-09-01,2011-09-01T09:49:36Z,2.8615,1,E,0,,2.8615
2011-09-01,2011-09-01T09:49:36Z,2.8615,1,E,0,,2.8615
2011-09-01,2011-09-01T09:49:36Z,2.8615,1,E,0,,2.8615
2011-09-01,2011-09-01T09:49:36Z,2.8615,1,E,0,,2.8615
2011-09-01,2011-09-01T09:49:36Z,2.8615,1,E,0,,2.8615
2011-09-01,2011-09-01T09:49:36Z,2.8615,1,E,0,,2.8615
2011-09-01,2011-09-01T09:49:36Z,2.8615,1,E,0,,2.8615
2011-09-01,2011-09-01T09:49:36Z,2.8615,1,E,0,,2.8615
2011-09-01,2011-09-01T09:49:36Z,2.8615,1,E,0,,2.8615
2011-09-01,2011-09-01T09:49:36Z,2.8615,1,E,0,,2.8615
2011-09-01,2011-09-01T09:49:36Z,2.8615,1,E,0,,2.8615
2011-09-01,2011-09-01T09:49:36Z,2.8615,1,E,0,,2.8615
2011-09-01,2011-09-01T09:49:38Z,2.8615,1,E,0,,2.8615
2011-09-01,2011-09-01T09:49:41Z,2.8615,1,E,0,,2.8615
2011-09-01,2011-09-01T09:49:42Z,2.8615,1,E,0,,2.8615
2011-09-01,2011-09-01T09:49:42Z,2.8615,1,E,0,,2.8615
2011-09-01,2011-09-01T09:49:42Z,2.8615,1,E,0,,2.8615
2011-09-01,2011-09-01T09:49:42Z,2.8615,1,E,0,,2.8615
2011-09-01,2011-09-01T09:49:42Z,2.8615,1,E,0,,2.8615
2011-09-01,2011-09-01T09:49:42Z,2.8615,1,E,0,,2.8615
2011-09-01,2011-09-01T09:49:57Z,2.8615,1,E,0,,2.8615
2011-09-01,2011-09-01T09:49:57Z,2.8615,1,E,0,,2.8615
2011-09-01,2011-09-01T09:49:57Z,2.8615,1,E,0,,2.8615
2011-09-01,2011-09-01T09:49:57Z,2.8615,1,E,4,X,2.8615
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:19:21Z,2.8701,1,E,4,X,2.8701
2011-09-01,2011-09-01T10:24:11Z,2.8699,1,E,4,X,2.8699
2011-09-01,2011-09-01T12:45:38Z,2.8758,14,E,4,X,2.8758
2011-09-01,2011-09-01T14:06:42Z,2.8658,1,E,4,X,2.8658
2011-09-01,2011-09-01T14:06:42Z,2.8581,1,E,4,X,2.8581
2011-09-01,2011-09-01T14:06:42Z,2.8658,1,E,4,X,2.8658
2011-09-01,2011-09-01T14:06:42Z,2.8581,1,E,4,X,2.8581
2011-09-01,2011-09-01T14:06:42Z,2.8658,1,E,4,X,2.8658
2011-09-01,2011-09-01T14:06:42Z,2.8581,1,E,4,X,2.8581
2011-09-01,2011-09-01T14:06:42Z,2.8658,1,E,4,X,2.8658
2011-09-01,2011-09-01T14:06:42Z,2.8581,1,E,4,X,2.8581
2011-09-01,2011-09-01T14:06:42Z,2.8581,1,E,4,X,2.8581
2011-09-01,2011-09-01T14:06:42Z,2.8658,1,E,4,X,2.8658
2011-09-01,2011-09-01T14:06:42Z,2.8581,1,E,4,X,2.8581
2011-09-01,2011-09-01T14:06:42Z,2.8658,1,E,4,X,2.8658
2011-09-01,2011-09-01T14:07:02Z,2.854,1,E,0,,2.854
2011-09-01,2011-09-01T14:07:02Z,2.854,1,E,4,X,2.854
2011-09-01,2011-09-01T14:07:02Z,2.854,1,E,0,,2.854
2011-09-01,2011-09-01T14:07:02Z,2.854,1,E,4,X,2.854
2011-09-01,2011-09-01T14:07:02Z,2.854,1,E,0,,2.854
2011-09-01,2011-09-01T14:07:02Z,2.854,1,E,0,,2.854
2011-09-01,2011-09-01T14:07:02Z,2.854,1,E,0,,2.854
2011-09-01,2011-09-01T14:07:02Z,2.854,1,E,0,,2.854
2011-09-01,2011-09-01T14:07:02Z,2.854,1,E,0,,2.854
2011-09-01,2011-09-01T14:07:02Z,2.854,1,E,4,X,2.854
2011-09-01,2011-09-01T14:07:03Z,2.854,1,E,0,,2.854
2011-09-01,2011-09-01T14:07:03Z,2.854,1,E,4,X,2.854
2011-09-01,2011-09-01T14:07:03Z,2.854,1,E,0,,2.854
2011-09-01,2011-09-01T14:07:03Z,2.854,1,E,4,X,2.854
2011-09-01,2011-09-01T14:07:03Z,2.854,1,E,0,,2.854
2011-09-01,2011-09-01T14:07:03Z,2.854,1,E,4,X,2.854
2011-09-01,2011-09-01T14:07:03Z,2.854,1,E,0,,2.854
2011-09-01,2011-09-01T14:07:03Z,2.854,1,E,4,X,2.854
2011-09-01,2011-09-01T14:07:03Z,2.854,1,E,0,,2.854
2011-09-01,2011-09-01T14:07:03Z,2.854,1,E,4,X,2.854
2011-09-01,2011-09-01T14:07:03Z,2.854,1,E,0,,2.854
2011-09-01,2011-09-01T14:07:03Z,2.854,1,E,4,X,2.854
2011-09-01,2011-09-01T14:07:03Z,2.854,1,E,0,,2.854
2011-09-01,2011-09-01T14:07:03Z,2.854,1,E,4,X,2.854
2011-09-01,2011-09-01T14:07:03Z,2.854,1,E,0,,2.854
2011-09-01,2011-09-01T14:07:03Z,2.854,1,E,4,X,2.854
2011-09-01,2011-09-01T14:07:03Z,2.854,1,E,0,,2.854
2011-09-01,2011-09-01T14:07:03Z,2.854,1,E,4,X,2.854
2011-09-01,2011-09-01T14:07:03Z,2.854,1,E,0,,2.854
2011-09-01,2011-09-01T14:07:03Z,2.854,1,E,4,X,2.854
2011-09-01,2011-09-01T14:07:03Z,2.854,1,E,0,,2.854
2011-09-01,2011-09-01T14:07:03Z,2.854,1,E,4,X,2.854
2011-09-01,2011-09-01T14:07:03Z,2.854,1,E,0,,2.854
2011-09-01,2011-09-01T14:07:03Z,2.854,1,E,4,X,2.854
2011-09-01,2011-09-01T14:07:03Z,2.854,1,E,0,,2.854
2011-09-01,2011-09-01T14:07:03Z,2.854,1,E,4,X,2.854
2011-09-01,2011-09-01T15:48:41Z,2.854,1,E,0,,2.854
2011-09-01,2011-09-01T15:48:41Z,2.854,1,E,4,X,2.854
2011-09-01,2011-09-01T15:56:19Z,2.854,1,E,0,,2.854
2011-09-01,2011-09-01T15:56:19Z,2.854,1,E,0,,2.854
2011-09-01,2011-09-01T15:56:21Z,2.854,1,E,0,,2.854
2011-09-01,2011-09-01T15:56:21Z,2.854,1,E,0,,2.854
2011-09-02,2011-09-02T08:42:58Z,2.8158,1,E,4,X,2.8158
2011-09-02,2011-09-02T09:36:49Z,2.8145,6,E,4,X,2.8145
2011-09-02,2011-09-02T09:36:49Z,2.8145,1,E,4,X,2.8145
2011-09-02,2011-09-02T09:55:49Z,2.7967,3,E,4,X,2.7967
2011-09-02,2011-09-02T09:55:49Z,2.7967,1,E,4,X,2.7967
2011-09-02,2011-09-02T09:55:49Z,2.7968,1,E,4,X,2.7968
2011-09-02,2011-09-02T09:55:49Z,2.7969,1,E,4,X,2.7969
2011-09-02,2011-09-02T09:55:49Z,2.7969,20,E,4,X,2.7969
2011-09-02,2011-09-02T09:56:16Z,2.7969,1,E,4,X,2.7969
2011-09-02,2011-09-02T09:56:16Z,2.7969,2,E,4,X,2.7969
2011-09-02,2011-09-02T09:56:57Z,2.7973,1,E,4,X,2.7973
2011-09-02,2011-09-02T09:56:57Z,2.7974,20,E,4,X,2.7974
2011-09-02,2011-09-02T11:31:54Z,2.8239,1,E,4,X,2.8239
2011-09-02,2011-09-02T11:31:54Z,2.861,1,E,4,X,2.861
2011-09-02,2011-09-02T11:31:59Z,2.8239,1,E,4,X,2.8239
2011-09-02,2011-09-02T11:31:59Z,2.861,1,E,4,X,2.861
2011-09-02,2011-09-02T12:12:54Z,2.8182,1,E,4,X,2.8182
2011-09-02,2011-09-02T12:12:55Z,2.8182,1,E,4,X,2.8182
2011-09-02,2011-09-02T12:12:55Z,2.8182,1,E,4,X,2.8182
2011-09-02,2011-09-02T12:12:55Z,2.8182,1,E,4,X,2.8182
2011-09-02,2011-09-02T12:12:55Z,2.8182,1,E,4,X,2.8182
2011-09-02,2011-09-02T12:12:55Z,2.8182,1,E,4,X,2.8182
2011-09-02,2011-09-02T12:14:23Z,2.8181,1,E,4,X,2.8181
2011-09-02,2011-09-02T12:14:23Z,2.8181,1,E,4,X,2.8181
2011-09-02,2011-09-02T12:14:24Z,2.8181,1,E,4,X,2.8181
2011-09-02,2011-09-02T12:14:24Z,2.8181,1,E,4,X,2.8181
2011-09-02,2011-09-02T12:14:24Z,2.8181,1,E,4,X,2.8181
2011-09-02,2011-09-02T12:14:24Z,2.8181,1,E,4,X,2.8181
2011-09-02,2011-09-02T12:14:24Z,2.8181,1,E,4,X,2.8181
2011-09-02,2011-09-02T12:14:27Z,2.8181,1,E,4,X,2.8181
2011-09-02,2011-09-02T12:14:27Z,2.8181,1,E,4,X,2.8181
2011-09-02,2011-09-02T12:14:27Z,2.8181,1,E,4,X,2.8181
2011-09-02,2011-09-02T12:14:27Z,2.8181,1,E,4,X,2.8181
2011-09-02,2011-09-02T12:14:27Z,2.8181,1,E,4,X,2.8181
2011-09-02,2011-09-02T12:14:39Z,2.818,2,E,4,X,2.818
2011-09-02,2011-09-02T12:14:39Z,2.818,2,E,4,X,2.818
2011-09-02,2011-09-02T12:14:39Z,2.818,1,E,4,X,2.818
2011-09-02,2011-09-02T12:14:39Z,2.818,1,E,4,X,2.818
2011-09-02,2011-09-02T12:14:39Z,2.818,1,E,4,X,2.818
2011-09-02,2011-09-02T12:17:42Z,2.8186,1,E,4,X,2.8186
2011-09-02,2011-09-02T12:17:42Z,2.8186,1,E,4,X,2.8186
2011-09-02,2011-09-02T13:14:11Z,2.8205,2,E,4,X,2.8205
2011-09-02,2011-09-02T13:14:22Z,2.8205,23,E,4,X,2.8205
2011-09-02,2011-09-02T13:26:26Z,2.8126,1,E,4,X,2.8126
2011-09-02,2011-09-02T13:27:44Z,2.8124,1,E,4,X,2.8124
2011-09-02,2011-09-02T13:27:46Z,2.8123,4,E,4,X,2.8123
2011-09-02,2011-09-02T13:27:49Z,2.8123,2,E,4,X,2.8123
2011-09-02,2011-09-02T14:01:52Z,2.8092,1,E,4,X,2.8092
2011-09-02,2011-09-02T14:01:52Z,2.8091,5,E,4,X,2.8091
2011-09-02,2011-09-02T14:01:52Z,2.809,2,E,4,X,2.809
2011-09-02,2011-09-02T14:01:52Z,2.809,2,E,4,X,2.809
2011-09-02,2011-09-02T14:01:52Z,2.8089,50,E,4,X,2.8089
2011-09-02,2011-09-02T14:29:49Z,2.8092,1,E,4,X,2.8092
2011-09-02,2011-09-02T14:29:49Z,2.861,1,E,4,X,2.861
2011-09-02,2011-09-02T14:30:37Z,2.8094,1,E,4,X,2.8094
2011-09-06,2011-09-06T09:42:03Z,2.7706,1,E,4,X,2.7706
2011-09-06,2011-09-06T09:42:03Z,2.7706,1,E,4,X,2.7706
2011-09-06,2011-09-06T09:55:38Z,2.7732,1,E,4,X,2.7732
2011-09-06,2011-09-06T09:56:13Z,2.7732,1,E,4,X,2.7732
2011-09-06,2011-09-06T09:56:13Z,2.7732,1,E,4,X,2.7732
2011-09-06,2011-09-06T09:56:13Z,2.7732,1,E,4,X,2.7732
2011-09-06,2011-09-06T09:56:13Z,2.7732,1,E,4,X,2.7732
2011-09-06,2011-09-06T09:56:13Z,2.7732,1,E,4,X,2.7732
2011-09-06,2011-09-06T09:56:13Z,2.7732,1,E,4,X,2.7732
2011-09-06,2011-09-06T09:56:13Z,2.7732,1,E,4,X,2.7732
2011-09-06,2011-09-06T09:56:13Z,2.7732,1,E,4,X,2.7732
2011-09-06,2011-09-06T09:56:13Z,2.7732,1,E,4,X,2.7732
2011-09-06,2011-09-06T09:56:13Z,2.7732,1,E,4,X,2.7732
2011-09-06,2011-09-06T09:56:13Z,2.7732,1,E,4,X,2.7732
2011-09-06,2011-09-06T09:56:13Z,2.7732,1,E,4,X,2.7732
2011-09-06,2011-09-06T09:56:13Z,2.7732,1,E,4,X,2.7732
2011-09-06,2011-09-06T09:56:13Z,2.7732,1,E,4,X,2.7732
2011-09-06,2011-09-06T09:56:13Z,2.7732,1,E,4,X,2.7732
2011-09-06,2011-09-06T09:56:13Z,2.7732,1,E,4,X,2.7732
2011-09-06,2011-09-06T09:56:13Z,2.7732,1,E,4,X,2.7732
2011-09-06,2011-09-06T09:56:13Z,2.7732,1,E,4,X,2.7732
2011-09-06,2011-09-06T09:56:13Z,2.7732,1,E,4,X,2.7732
2011-09-06,2011-09-06T09:56:13Z,2.7732,1,E,4,X,2.7732
2011-09-06,2011-09-06T09:56:13Z,2.7732,1,E,4,X,2.7732
2011-09-06,2011-09-06T09:56:13Z,2.7732,1,E,4,X,2.7732
2011-09-06,2011-09-06T10:03:16Z,2.796,2,E,4,X,2.796
2011-09-06,2011-09-06T10:26:13Z,2.7885,1,E,4,X,2.7885
2011-09-06,2011-09-06T10:26:13Z,2.7884,1,E,4,X,2.7884
2011-09-06,2011-09-06T10:26:13Z,2.7883,3,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:16Z,2.7883,3,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:16Z,2.7883,2,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:17Z,2.7883,1,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:17Z,2.7883,3,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:17Z,2.7883,3,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:17Z,2.7883,3,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:19Z,2.7883,3,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:19Z,2.7883,3,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:19Z,2.7883,3,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:19Z,2.7883,3,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:19Z,2.7883,3,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:19Z,2.7883,3,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:19Z,2.7883,2,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:20Z,2.7883,1,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:20Z,2.7883,3,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:20Z,2.7883,1,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:21Z,2.7883,2,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:21Z,2.7883,3,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:21Z,2.7883,3,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:21Z,2.7883,2,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:37Z,2.7883,1,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:37Z,2.7883,3,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:37Z,2.7883,3,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:37Z,2.7883,3,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:37Z,2.7883,3,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:37Z,2.7883,3,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:37Z,2.7883,3,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:37Z,2.7883,1,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:39Z,2.7883,2,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:39Z,2.7883,3,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:39Z,2.7883,3,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:39Z,2.7883,3,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:39Z,2.7883,3,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:39Z,2.7883,3,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:39Z,2.7883,3,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:41Z,2.7883,3,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:41Z,2.7883,3,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:41Z,2.7883,3,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:41Z,2.7883,3,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:41Z,2.7883,3,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:41Z,2.7883,3,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:41Z,2.7883,2,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:43Z,2.7883,1,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:43Z,2.7883,3,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:43Z,2.7883,3,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:43Z,2.7883,3,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:43Z,2.7883,3,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:43Z,2.7883,3,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:43Z,2.7883,3,E,4,X,2.7883
2011-09-06,2011-09-06T10:26:43Z,2.7883,1,E,4,X,2.7883
2011-09-06,2011-09-06T11:39:38Z,2.7819,1,E,4,X,2.7819
2011-09-06,2011-09-06T11:39:38Z,2.7831,1,E,4,X,2.7831
2011-09-06,2011-09-06T11:45:12Z,2.7816,2,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:12Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:12Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:12Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:12Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:12Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:12Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:14Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:14Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:14Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:14Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:14Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:14Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:14Z,2.7816,2,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:16Z,2.7816,1,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:16Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:16Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:16Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:16Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:16Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:16Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:16Z,2.7816,1,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:17Z,2.7816,2,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:17Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:17Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:17Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:17Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:17Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:17Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:17Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:17Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:17Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:17Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:17Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:17Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:17Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:17Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:17Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:17Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:19Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:19Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:19Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:19Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:19Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:19Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:19Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:19Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:19Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:19Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T11:45:19Z,2.7816,3,E,4,X,2.7816
2011-09-06,2011-09-06T13:46:13Z,2.7845,1,E,4,X,2.7845
2011-09-06,2011-09-06T13:55:14Z,2.8071,6,E,4,X,2.8071
2011-09-06,2011-09-06T13:55:55Z,2.7841,1,E,4,X,2.7841
2011-09-06,2011-09-06T13:55:59Z,2.7841,1,E,4,X,2.7841
2011-09-06,2011-09-06T14:27:57Z,2.7842,1,E,4,X,2.7842
2011-09-06,2011-09-06T14:29:40Z,2.8138,1,E,4,X,2.8138
2011-09-07,2011-09-07T08:56:29Z,2.8371,5,E,4,X,2.8371
2011-09-07,2011-09-07T08:56:29Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:29Z,2.8369,10,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:29Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:29Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:29Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:29Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:29Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:29Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:29Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:29Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:29Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:29Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:29Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:29Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:29Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:29Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:29Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:29Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:29Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:29Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:29Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:29Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:29Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:29Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:29Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:29Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:29Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:29Z,2.8369,3,E,4,X,2.8369
